"suite","experiment","replicate","time","resp"
"Fal","28","3",58.2,12.85970701
"Fal","28","3",59.2,11.68671146
"Fal","28","3",60.2,10.42662714
"Fal","28","3",61.2,10.85756637
"Fal","28","3",62.2,14.74622981
"Fal","28","3",63.2,12.69694111
"Fal","28","3",64.2,11.24345968
"Fal","28","3",65.2,10.73143781
"Fal","28","3",66.2,10.34284174
"Fal","28","3",67.2,9.802891409
"Fal","28","3",68.2,7.837988719
"Fal","28","3",69.2,9.027200801
"Fal","28","3",70.2,7.526871619
"Fal","28","3",71.2,6.012127746
"Fal","29","1",2.133333333,4.09137005
"Fal","29","1",3.133333333,4.359843687
"Fal","29","1",4.133333333,3.978154658
"Fal","29","1",5.133333333,4.355639402
"Fal","29","1",6.133333333,3.715386837
"Fal","29","1",7.133333333,3.697368472
"Fal","29","1",8.133333333,4.243324927
"Fal","29","1",9.133333333,4.946942076
"Fal","29","1",10.13333333,5.546052708
"Fal","29","1",11.13333333,5.494700368
"Fal","29","1",12.13333333,5.394698443
"Fal","29","1",13.13333333,5.973988873
"Fal","29","1",14.13333333,6.738868462
"Fal","29","1",15.13333333,7.087223516
"Fal","29","1",16.13333333,7.31605675
"Fal","29","1",17.13333333,8.142799392
"Fal","29","1",18.13333333,9.033206922
"Fal","29","1",19.13333333,10.07977362
"Fal","29","1",20.13333333,10.57317651
"Fal","29","1",21.13333333,11.82905654
"Fal","29","1",22.13333333,15.45345063
"Fal","29","1",23.13333333,16.21652838
"Fal","29","1",24.13333333,19.72110035
"Fal","29","1",25.13333333,21.6445608
"Fal","29","1",26.13333333,24.43290277
"Fal","29","1",27.13333333,30.84143454
"Fal","29","1",28.13333333,34.16732439
"Fal","29","1",29.13333333,43.2690011
"Fal","29","1",30.13333333,49.30275088
"Fal","29","1",31.13333333,56.67856854
"Fal","29","1",32.13333333,64.17751169
"Fal","29","1",33.13333333,74.83777696
"Fal","29","1",34.13333333,87.36714728
"Fal","29","1",35.13333333,98.59649258
"Fal","29","1",36.13333333,109.5276339
"Fal","29","1",37.13333333,115.5772999
"Fal","29","1",38.13333333,114.5283308
"Fal","29","1",39.13333333,122.2936454
"Fal","29","1",40.13333333,122.5368934
"Fal","29","1",41.13333333,126.714151
"Fal","29","1",42.13333333,132.0325717
"Fal","29","1",43.13333333,111.9117639
"Fal","29","1",44.13333333,80.80395788
"Fal","29","1",45.13333333,55.69836949
"Fal","29","1",46.13333333,37.70402911
"Fal","29","1",47.13333333,29.82880243
"Fal","29","1",48.13333333,23.23408089
"Fal","29","1",49.13333333,21.57158642
"Fal","29","1",50.13333333,19.94933297
"Fal","29","1",51.13333333,19.9703544
"Fal","29","1",52.13333333,17.64808747
"Fal","29","1",53.13333333,16.23454675
"Fal","29","1",54.13333333,16.31382756
"Fal","29","1",55.13333333,16.2027143
"Fal","29","1",56.13333333,15.12041119
"Fal","29","1",57.13333333,15.09758793
"Fal","29","1",58.13333333,15.20059291
"Fal","29","1",59.13333333,15.1804724
"Fal","29","1",60.13333333,15.31561014
"Fal","29","1",61.13333333,14.28826304
"Fal","29","1",62.13333333,15.713816
"Fal","29","1",63.13333333,13.29755328
"Fal","29","1",64.13333333,13.36632337
"Fal","29","1",65.13333333,13.21827247
"Fal","29","1",66.13333333,12.09843109
"Fal","29","1",67.13333333,12.23446975
"Fal","29","1",68.13333333,12.09572834
"Fal","29","1",69.13333333,10.62422854
"Fal","29","1",70.13333333,11.58310586
"Fal","29","1",71.13333333,11.54917127
"Fal","29","2",2.133333333,2.678730244
"Fal","29","2",3.133333333,3.300363832
"Fal","29","2",4.133333333,1.980218299
"Fal","29","2",5.133333333,2.331276108
"Fal","29","2",6.133333333,2.640291066
"Fal","29","2",7.133333333,3.33039444
"Fal","29","2",8.133333333,3.333097195
"Fal","29","2",9.133333333,3.027085298
"Fal","29","2",10.13333333,3.712984388
"Fal","29","2",11.13333333,3.863137429
"Fal","29","2",12.13333333,4.064042197
"Fal","29","2",13.13333333,4.384168479
"Fal","29","2",14.13333333,5.160459699
"Fal","29","2",15.13333333,5.313615801
"Fal","29","2",16.13333333,5.335237839
"Fal","29","2",17.13333333,5.705815543
"Fal","29","2",18.13333333,6.243363428
"Fal","29","2",19.13333333,6.927760987
"Fal","29","2",20.13333333,7.452395711
"Fal","29","2",21.13333333,8.740708799
"Fal","29","2",22.13333333,8.093248888
"Fal","29","2",23.13333333,10.18638227
"Fal","29","2",24.13333333,10.85756637
"Fal","29","2",25.13333333,11.68551023
"Fal","29","2",26.13333333,13.7480124
"Fal","29","2",27.13333333,22.15658267
"Fal","29","2",28.13333333,25.90590409
"Fal","29","2",29.13333333,30.05793597
"Fal","29","2",30.13333333,35.14902497
"Fal","29","2",31.13333333,40.00887828
"Fal","29","2",32.13333333,46.53513004
"Fal","29","2",33.13333333,54.656908
"Fal","29","2",34.13333333,61.96395557
"Fal","29","2",35.13333333,69.34157507
"Fal","29","2",36.13333333,79.73216548
"Fal","29","2",37.13333333,87.65303867
"Fal","29","2",38.13333333,84.49351839
"Fal","29","2",39.13333333,83.87548848
"Fal","29","2",40.13333333,88.47107244
"Fal","29","2",41.13333333,90.69243652
"Fal","29","2",42.13333333,89.26748417
"Fal","29","2",43.13333333,73.91974127
"Fal","29","2",44.13333333,51.18567001
"Fal","29","2",45.13333333,35.54242593
"Fal","29","2",46.13333333,24.87255087
"Fal","29","2",47.13333333,20.84724816
"Fal","29","2",48.13333333,16.66218261
"Fal","29","2",49.13333333,15.77447783
"Fal","29","2",50.13333333,14.37625272
"Fal","29","2",51.13333333,13.13538799
"Fal","29","2",52.13333333,12.19903363
"Fal","29","2",53.13333333,11.44886904
"Fal","29","2",54.13333333,11.55697923
"Fal","29","2",55.13333333,10.95216278
"Fal","29","2",56.13333333,10.09839259
"Fal","29","2",57.13333333,11.43565557
"Fal","29","2",58.13333333,10.2125089
"Fal","29","2",59.13333333,10.52692937
"Fal","29","2",60.13333333,9.80199049
"Fal","29","2",61.13333333,9.734721928
"Fal","29","2",62.13333333,11.87049878
"Fal","29","2",63.13333333,9.09927426
"Fal","29","2",64.13333333,9.281560052
"Fal","29","2",65.13333333,9.153029049
"Fal","29","2",66.13333333,8.190848365
"Fal","29","2",67.13333333,8.100155928
"Fal","29","2",68.13333333,7.706454656
"Fal","29","2",69.13333333,8.247305908
"Fal","29","2",70.13333333,6.012127746
"Fal","29","2",71.13333333,4.694384661
"Fal","29","3",2.15,3.186247522
"Fal","29","3",3.15,2.606656785
"Fal","29","3",4.15,1.913550349
"Fal","29","3",5.15,2.22616898
"Fal","29","3",6.15,2.215658267
"Fal","29","3",7.15,2.228271122
"Fal","29","3",8.15,2.55950873
"Fal","29","3",9.15,3.30667026
"Fal","29","3",10.15,3.627096849
"Fal","29","3",11.15,3.379344332
"Fal","29","3",12.15,3.596465628
"Fal","29","3",13.15,3.798571621
"Fal","29","3",14.15,4.079658113
"Fal","29","3",15.15,5.87999307
"Fal","29","3",16.15,5.645754327
"Fal","29","3",17.15,6.129847729
"Fal","29","3",18.15,6.256576896
"Fal","29","3",19.15,7.357498989
"Fal","29","3",20.15,7.289930121
"Fal","29","3",21.15,8.383344563
"Fal","29","3",22.15,9.057231409
"Fal","29","3",23.15,9.216393632
"Fal","29","3",24.15,12.06629834
"Fal","29","3",25.15,13.51016998
"Fal","29","3",26.15,15.63093153
"Fal","29","3",27.15,22.74638381
"Fal","29","3",28.15,25.6593528
"Fal","29","3",29.15,30.87627004
"Fal","29","3",30.15,34.65652299
"Fal","29","3",31.15,39.52028029
"Fal","29","3",32.15,46.11199877
"Fal","29","3",33.15,53.32234778
"Fal","29","3",34.15,61.47325543
"Fal","29","3",35.15,70.92629026
"Fal","29","3",36.15,76.97445473
"Fal","29","3",37.15,85.11695382
"Fal","29","3",38.15,86.11697307
"Fal","29","3",39.15,85.91456677
"Fal","29","3",40.15,87.77075866
"Fal","29","3",41.15,92.24591988
"Fal","29","3",42.15,89.17288775
"Fal","29","3",43.15,80.27331703
"Fal","29","3",44.15,64.13456793
"Fal","29","3",45.15,42.11792789
"Fal","29","3",46.15,28.0149537
"Fal","29","3",47.15,23.70496083
"Fal","29","3",48.15,18.82919129
"Fal","29","3",49.15,17.27120334
"Fal","29","3",50.15,15.72913161
"Fal","29","3",51.15,14.71019308
"Fal","29","3",52.15,12.8296764
"Fal","29","3",53.15,12.46029992
"Fal","29","3",54.15,11.53355535
"Fal","29","3",55.15,11.55998229
"Fal","29","3",56.15,11.40021945
"Fal","29","3",57.15,10.30650471
"Fal","29","3",58.15,10.8890985
"Fal","29","3",59.15,11.01132308
"Fal","29","3",60.15,10.30049859
"Fal","29","3",61.15,10.01670934
"Fal","29","3",62.15,11.54466668
"Fal","29","3",63.15,9.741628968
"Fal","29","3",64.15,9.47405625
"Fal","29","3",65.15,9.374654937
"Fal","29","3",66.15,8.753321655
"Fal","29","3",67.15,8.299559166
"Fal","29","3",68.15,8.173130306
"Fal","29","3",69.15,8.205563363
"Fal","29","3",70.15,7.399541841
"Fal","29","3",71.15,6.409732997
"Fal","30","1",2.083333333,2.266109689
"Fal","30","1",3.083333333,5.442146803
"Fal","30","1",4.083333333,1.924361368
"Fal","30","1",5.083333333,1.897333821
"Fal","30","1",6.083333333,2.534583325
"Fal","30","1",7.083333333,3.234296495
"Fal","30","1",8.083333333,2.985042447
"Fal","30","1",9.083333333,3.372737598
"Fal","30","1",10.08333333,3.584153079
"Fal","30","1",11.08333333,4.406090823
"Fal","30","1",12.08333333,4.707297823
"Fal","30","1",13.08333333,5.135834601
"Fal","30","1",14.08333333,6.402525651
"Fal","30","1",15.08333333,5.722932989
"Fal","30","1",16.08333333,6.03014611
"Fal","30","1",17.08333333,6.580306851
"Fal","30","1",18.08333333,6.426249832
"Fal","30","1",19.08333333,7.387529597
"Fal","30","1",20.08333333,7.755404547
"Fal","30","1",21.08333333,9.205282307
"Fal","30","1",22.08333333,10.16716269
"Fal","30","1",23.08333333,11.31913681
"Fal","30","1",24.08333333,14.29757253
"Fal","30","1",25.08333333,15.2594529
"Fal","30","1",26.08333333,18.14569465
"Fal","30","1",27.08333333,25.52721813
"Fal","30","1",28.08333333,28.54469363
"Fal","30","1",29.08333333,33.89254432
"Fal","30","1",30.08333333,38.24337883
"Fal","30","1",31.08333333,43.9359809
"Fal","30","1",32.08333333,51.86886634
"Fal","30","1",33.08333333,57.79810961
"Fal","30","1",34.08333333,62.05524862
"Fal","30","1",35.08333333,64.4000385
"Fal","30","1",36.08333333,65.4865459
"Fal","30","1",37.08333333,64.98863842
"Fal","30","1",38.08333333,67.10039078
"Fal","30","1",39.08333333,70.0445916
"Fal","30","1",40.08333333,72.59719329
"Fal","30","1",41.08333333,76.02999211
"Fal","30","1",42.08333333,75.38883862
"Fal","30","1",43.08333333,72.92152386
"Fal","30","1",44.08333333,69.89203611
"Fal","30","1",45.08333333,66.71059349
"Fal","30","1",46.08333333,56.41550041
"Fal","30","1",47.08333333,46.46185535
"Fal","30","1",48.08333333,33.13697422
"Fal","30","1",49.08333333,25.75995534
"Fal","30","1",50.08333333,19.0273933
"Fal","30","1",51.08333333,16.09130075
"Fal","30","1",52.08333333,13.03898974
"Fal","30","1",53.08333333,11.93656612
"Fal","30","1",54.08333333,11.75578185
"Fal","30","1",55.08333333,11.36238089
"Fal","30","1",56.08333333,10.00379618
"Fal","30","1",57.08333333,10.37587541
"Fal","30","1",58.08333333,10.16716269
"Fal","30","1",59.08333333,10.29659461
"Fal","30","1",60.08333333,9.378558916
"Fal","30","1",61.08333333,9.216393632
"Fal","30","1",62.08333333,11.28850559
"Fal","30","1",63.08333333,9.279457909
"Fal","30","1",64.08333333,8.8395095
"Fal","30","1",65.08333333,8.854224498
"Fal","30","1",66.08333333,8.401362928
"Fal","30","1",67.08333333,7.987541148
"Fal","30","1",68.08333333,7.650297419
"Fal","30","1",69.08333333,7.217856662
"Fal","30","1",70.08333333,6.467992377
"Fal","30","1",71.08333333,6.144262421
"Fal","30","2",10.1,3.736107956
"Fal","30","2",11.1,3.909985177
"Fal","30","2",12.1,3.920796196
"Fal","30","2",13.1,4.439725104
"Fal","30","2",14.1,4.675165072
"Fal","30","2",15.1,6.002517951
"Fal","30","2",16.1,5.979694689
"Fal","30","2",17.1,5.304306312
"Fal","30","2",18.1,6.39651953
"Fal","30","2",19.1,6.558684813
"Fal","30","2",20.1,6.804635494
"Fal","30","2",21.1,8.175833061
"Fal","30","2",22.1,8.878549291
"Fal","30","2",23.1,10.2125089
"Fal","30","2",24.1,12.10023293
"Fal","30","2",25.1,12.81706355
"Fal","30","2",26.1,15.0813714
"Fal","30","2",27.1,21.68660365
"Fal","30","2",28.1,24.26803473
"Fal","30","2",29.1,27.80113577
"Fal","30","2",30.1,32.33275454
"Fal","30","2",31.1,38.69894315
"Fal","30","2",32.1,44.13598475
"Fal","30","2",33.1,46.76666602
"Fal","30","2",34.1,52.59921073
"Fal","30","2",35.1,56.0245019
"Fal","30","2",36.1,61.14411997
"Fal","30","2",37.1,63.15677132
"Fal","30","2",38.1,63.65527942
"Fal","30","2",39.1,64.83247926
"Fal","30","2",40.1,67.34574085
"Fal","30","2",41.1,66.91119795
"Fal","30","2",42.1,68.05356228
"Fal","30","2",43.1,69.97612182
"Fal","30","2",44.1,66.71479777
"Fal","30","2",45.1,67.35024544
"Fal","30","2",46.1,61.37445473
"Fal","30","2",47.1,58.19211119
"Fal","30","2",48.1,44.92699097
"Fal","30","2",49.1,34.54240668
"Fal","30","2",50.1,25.76626177
"Fal","30","2",51.1,19.49406895
"Fal","30","2",52.1,16.35166612
"Fal","30","2",53.1,14.73001328
"Fal","30","2",54.1,12.52997093
"Fal","30","2",55.1,11.93356305
"Fal","30","2",56.1,10.47467611
"Fal","30","2",57.1,10.57077406
"Fal","30","2",58.1,10.32422277
"Fal","30","2",59.1,10.40740755
"Fal","30","2",60.1,9.022395904
"Fal","30","2",61.1,9.03110478
"Fal","30","2",62.1,11.23144744
"Fal","30","2",63.1,9.85874834
"Fal","30","2",64.1,8.987560398
"Fal","30","2",65.1,8.78125012
"Fal","30","2",66.1,8.235894277
"Fal","30","2",67.1,7.510054479
"Fal","30","2",68.1,7.589335284
"Fal","30","2",69.1,7.425067858
"Fal","30","2",70.1,6.428351974
"Fal","30","2",71.1,5.535241689
"Fal","30","3",3.1,4.161641673
"Fal","30","3",4.1,0.315921997
"Fal","30","3",5.1,2.45530252
"Fal","30","3",6.1,2.889244807
"Fal","30","3",7.1,3.234296495
"Fal","30","3",8.1,3.603672974
"Fal","30","3",9.1,3.989866595
"Fal","30","3",10.1,3.9703467
"Fal","30","3",11.1,4.657747319
"Fal","30","3",12.1,4.7703621
"Fal","30","3",13.1,5.205505611
"Fal","30","3",14.1,5.365568753
"Fal","30","3",15.1,6.224444145
"Fal","30","3",16.1,7.221760641
"Fal","30","3",17.1,7.710959247
"Fal","30","3",18.1,7.038273625
"Fal","30","3",19.1,8.937108976
"Fal","30","3",20.1,9.058132327
"Fal","30","3",21.1,10.1776734
"Fal","30","3",22.1,11.79962654
"Fal","30","3",23.1,13.84771402
"Fal","30","3",24.1,16.29821164
"Fal","30","3",25.1,18.35590891
"Fal","30","3",26.1,20.55535065
"Fal","30","3",27.1,29.08043968
"Fal","30","3",28.1,32.25737771
"Fal","30","3",29.1,39.78545056
"Fal","30","3",30.1,45.42519876
"Fal","30","3",31.1,51.05473656
"Fal","30","3",32.1,56.43982521
"Fal","30","3",33.1,64.15018384
"Fal","30","3",34.1,69.63377288
"Fal","30","3",35.1,73.63625233
"Fal","30","3",36.1,73.21101892
"Fal","30","3",37.1,73.81823782
"Fal","30","3",38.1,75.38403373
"Fal","30","3",39.1,80.1877298
"Fal","30","3",40.1,82.5925809
"Fal","30","3",41.1,84.31843995
"Fal","30","3",42.1,83.40340732
"Fal","30","3",43.1,79.03095078
"Fal","30","3",44.1,73.81973935
"Fal","30","3",45.1,70.53108745
"Fal","30","3",46.1,55.7235952
"Fal","30","3",47.1,37.50522648
"Fal","30","3",48.1,24.10136485
"Fal","30","3",49.1,19.88506747
"Fal","30","3",50.1,15.90691281
"Fal","30","3",51.1,15.63093153
"Fal","30","3",52.1,13.89456176
"Fal","30","3",53.1,12.16479874
"Fal","30","3",54.1,11.83356113
"Fal","30","3",55.1,12.61375633
"Fal","30","3",56.1,10.62362793
"Fal","30","3",57.1,11.170185
"Fal","30","3",58.1,10.83324157
"Fal","30","3",59.1,10.86807708
"Fal","30","3",60.1,10.1974936
"Fal","30","3",61.1,10.07857239
"Fal","30","3",62.1,8.554218723
"Fal","30","3",63.1,9.004978151
"Fal","30","3",64.1,9.657843571
"Fal","30","3",65.1,8.971944482
"Fal","30","3",66.1,8.343403854
"Fal","30","3",67.1,8.509473117
"Fal","30","3",68.1,8.383945175
"Fal","30","3",69.1,7.740689549
"Fal","30","3",70.1,7.425067858
"Fal","30","3",71.1,6.725654995
"Pushchino","31","1",2.75,7.428070918
"Pushchino","31","1",3.75,6.453577685
"Pushchino","31","1",4.75,8.102858683
"Pushchino","31","1",5.75,7.953906867
"Pushchino","31","1",6.75,7.159296976
"Pushchino","31","1",7.75,7.698646698
"Pushchino","31","1",8.75,7.886638304
"Pushchino","31","1",9.75,7.693541494
"Pushchino","31","1",10.75,7.447590814
"Pushchino","31","1",11.75,8.583949025
"Pushchino","31","1",12.75,8.889660616
"Pushchino","31","1",13.75,9.106481606
"Pushchino","31","1",14.75,8.889060003
"Pushchino","31","1",15.75,8.735603596
"Pushchino","31","1",16.75,9.255433423
"Pushchino","31","1",17.75,8.598664023
"Pushchino","31","1",18.75,7.983937475
"Pushchino","31","1",19.75,7.077613722
"Pushchino","31","2",2.766666667,7.816366681
"Pushchino","31","2",3.766666667,6.743373053
"Pushchino","31","2",4.766666667,8.967139585
"Pushchino","31","2",5.766666667,7.856908002
"Pushchino","31","2",6.766666667,7.92988238
"Pushchino","31","2",7.766666667,8.387548848
"Pushchino","31","2",8.766666667,8.732900841
"Pushchino","31","2",9.766666667,8.530194236
"Pushchino","31","2",10.76666667,7.953906867
"Pushchino","31","2",11.76666667,9.387568098
"Pushchino","31","2",12.76666667,10.02241515
"Pushchino","31","2",13.76666667,10.10830269
"Pushchino","31","2",14.76666667,10.13262749
"Pushchino","31","2",15.76666667,10.04884209
"Pushchino","31","2",16.76666667,9.093268139
"Pushchino","31","2",17.76666667,4.968263807
"Pushchino","31","2",18.76666667,7.448491732
"Pushchino","31","2",19.76666667,7.494438562
"Pushchino","32","1",2.466666667,5.632540859
"Pushchino","32","1",3.466666667,4.756848326
"Pushchino","32","1",4.466666667,7.036171482
"Pushchino","32","1",5.466666667,5.751462067
"Pushchino","32","1",6.466666667,6.815446513
"Pushchino","32","1",7.466666667,6.968602614
"Pushchino","32","1",8.466666667,7.284224306
"Pushchino","32","1",9.466666667,7.284224306
"Pushchino","32","1",10.46666667,6.320542091
"Pushchino","32","1",11.46666667,7.310951547
"Pushchino","32","1",12.46666667,5.884797967
"Pushchino","32","1",13.46666667,8.681248195
"Pushchino","32","1",14.46666667,8.707074518
"Pushchino","32","1",15.46666667,9.717904788
"Pushchino","32","1",16.46666667,11.96719734
"Pushchino","32","1",17.46666667,11.03744971
"Pushchino","32","1",18.46666667,10.1677633
"Pushchino","32","1",19.46666667,10.45035132
"Pushchino","32","1",20.46666667,8.786955936
"Pushchino","32","1",21.46666667,12.76240784
"Pushchino","32","1",22.46666667,9.495678287
"Pushchino","32","1",23.46666667,10.61612028
"Pushchino","32","1",24.46666667,11.85458256
"Pushchino","32","1",25.46666667,16.13244268
"Pushchino","32","1",26.46666667,16.8591834
"Pushchino","32","1",27.46666667,17.08321174
"Pushchino","32","1",28.46666667,18.87513812
"Pushchino","32","1",29.46666667,17.30033303
"Pushchino","32","1",30.46666667,17.82556837
"Pushchino","32","1",31.46666667,18.27062198
"Pushchino","32","1",32.46666667,20.375167
"Pushchino","32","1",33.46666667,21.36918013
"Pushchino","32","1",34.46666667,23.60405798
"Pushchino","32","1",35.46666667,23.42387433
"Pushchino","32","1",36.46666667,24.75122721
"Pushchino","32","1",37.46666667,24.87164995
"Pushchino","32","1",38.46666667,24.67615069
"Pushchino","32","1",39.46666667,27.27650105
"Pushchino","32","1",40.46666667,29.57264135
"Pushchino","32","1",41.46666667,29.12368375
"Pushchino","32","1",42.46666667,30.71290354
"Pushchino","32","1",43.46666667,40.23741121
"Pushchino","32","1",44.46666667,35.89468497
"Pushchino","32","1",45.46666667,35.03160529
"Pushchino","32","1",46.46666667,37.48780873
"Pushchino","32","1",47.46666667,36.95086145
"Pushchino","32","1",48.46666667,42.23024236
"Pushchino","32","1",49.46666667,45.00627178
"Pushchino","32","1",50.46666667,46.2471365
"Pushchino","32","1",51.46666667,48.62796312
"Pushchino","32","1",52.46666667,51.92892756
"Pushchino","32","1",53.46666667,52.90101835
"Pushchino","32","1",54.46666667,51.79679289
"Pushchino","32","1",55.46666667,50.88236087
"Pushchino","32","1",56.46666667,47.26457351
"Pushchino","32","1",57.46666667,43.7630046
"Pushchino","32","1",58.46666667,39.53169192
"Pushchino","32","1",59.46666667,35.76405182
"Pushchino","32","1",60.46666667,30.97807381
"Pushchino","32","1",61.46666667,27.86840434
"Pushchino","32","1",62.46666667,23.41756791
"Pushchino","32","1",63.46666667,19.2445146
"Pushchino","32","1",64.46666667,19.1210888
"Pushchino","32","1",65.46666667,17.63097003
"Pushchino","32","1",66.46666667,15.73453712
"Pushchino","32","1",67.46666667,14.92311009
"Pushchino","32","1",68.46666667,9.745833253
"Pushchino","32","1",69.46666667,14.18796081
"Pushchino","32","1",70.46666667,9.504086858
"Pushchino","32","1",71.46666667,6.706735711
"Pushchino","32","1",72.46666667,7.049685256
"Pushchino","32","1",73.46666667,7.743392304
"Pushchino","32","2",2.483333333,5.984799892
"Pushchino","32","2",3.483333333,5.06075808
"Pushchino","32","2",4.483333333,6.008223767
"Pushchino","32","2",5.483333333,6.156574971
"Pushchino","32","2",6.483333333,6.639767455
"Pushchino","32","2",7.483333333,6.65778582
"Pushchino","32","2",8.483333333,6.99112557
"Pushchino","32","2",9.483333333,7.576121816
"Pushchino","32","2",10.48333333,5.179679289
"Pushchino","32","2",11.48333333,6.810941922
"Pushchino","32","2",12.48333333,8.826896645
"Pushchino","32","2",13.48333333,8.270429476
"Pushchino","32","2",14.48333333,8.370431401
"Pushchino","32","2",15.48333333,8.638604732
"Pushchino","32","2",16.48333333,9.117292625
"Pushchino","32","2",17.48333333,8.758426858
"Pushchino","32","2",18.48333333,9.744932335
"Pushchino","32","2",19.48333333,9.973765569
"Pushchino","32","2",20.48333333,8.467430265
"Pushchino","32","2",21.48333333,11.71193717
"Pushchino","32","2",22.48333333,9.105280382
"Pushchino","32","2",23.48333333,11.23895509
"Pushchino","32","2",24.48333333,13.29845419
"Pushchino","32","2",25.48333333,15.18227424
"Pushchino","32","2",26.48333333,15.37056615
"Pushchino","32","2",27.48333333,16.56968834
"Pushchino","32","2",28.48333333,18.48113654
"Pushchino","32","2",29.48333333,15.81862283
"Pushchino","32","2",30.48333333,18.11176006
"Pushchino","32","2",31.48333333,18.33338595
"Pushchino","32","2",32.48333333,19.93281614
"Pushchino","32","2",33.48333333,20.63523206
"Pushchino","32","2",34.48333333,22.47791018
"Pushchino","32","2",35.48333333,22.68061678
"Pushchino","32","2",36.48333333,23.52477718
"Pushchino","32","2",37.48333333,25.32030724
"Pushchino","32","2",38.48333333,24.24370994
"Pushchino","32","2",39.48333333,26.27588119
"Pushchino","32","2",40.48333333,27.79813271
"Pushchino","32","2",41.48333333,29.79396693
"Pushchino","32","2",42.48333333,31.16666602
"Pushchino","32","2",43.48333333,36.03672974
"Pushchino","32","2",44.48333333,33.31145206
"Pushchino","32","2",45.48333333,33.08772403
"Pushchino","32","2",46.48333333,37.0565692
"Pushchino","32","2",47.48333333,36.08357749
"Pushchino","32","2",48.48333333,39.33559205
"Pushchino","32","2",49.48333333,42.22904114
"Pushchino","32","2",50.48333333,42.9383641
"Pushchino","32","2",51.48333333,47.07778313
"Pushchino","32","2",52.48333333,49.20094712
"Pushchino","32","2",53.48333333,48.94148267
"Pushchino","32","2",54.48333333,48.97391572
"Pushchino","32","2",55.48333333,48.06759197
"Pushchino","32","2",56.48333333,46.72762623
"Pushchino","32","2",57.48333333,44.71407396
"Pushchino","32","2",58.48333333,40.69748012
"Pushchino","32","2",59.48333333,37.752979
"Pushchino","32","2",60.48333333,35.68447071
"Pushchino","32","2",61.48333333,32.18320211
"Pushchino","32","2",62.48333333,28.24648969
"Pushchino","32","2",63.48333333,22.04006391
"Pushchino","32","2",64.48333333,22.8148536
"Pushchino","32","2",65.48333333,20.30669721
"Pushchino","32","2",66.48333333,19.12439217
"Pushchino","32","2",67.48333333,17.20033111
"Pushchino","32","2",68.48333333,16.51683447
"Pushchino","32","3",2.5,6.019935704
"Pushchino","32","3",3.5,5.477582921
"Pushchino","32","3",4.5,6.950584249
"Pushchino","32","3",5.5,6.62174909
"Pushchino","32","3",6.5,6.644272047
"Pushchino","32","3",7.5,6.860492425
"Pushchino","32","3",8.5,7.192931257
"Pushchino","32","3",9.5,7.231370435
"Pushchino","32","3",10.5,5.668577589
"Pushchino","32","3",11.5,8.102858683
"Pushchino","32","3",12.5,8.946718771
"Pushchino","32","3",13.5,7.923275646
"Pushchino","32","3",14.5,8.381843032
"Pushchino","32","3",15.5,8.286646005
"Pushchino","32","3",16.5,9.165341598
"Pushchino","32","3",17.5,9.255433423
"Pushchino","32","3",18.5,9.804392939
"Pushchino","32","3",19.5,10.04283597
"Pushchino","32","3",20.5,9.352432287
"Pushchino","32","3",21.5,12.90655476
"Pushchino","32","3",22.5,10.90471442
"Pushchino","32","3",23.5,12.87171925
"Pushchino","32","3",24.5,15.01380253
"Pushchino","32","3",25.5,14.86515102
"Pushchino","32","3",26.5,16.06036922
"Pushchino","32","3",27.5,16.94717308
"Pushchino","32","3",28.5,17.76610776
"Pushchino","32","3",29.5,17.28862109
"Pushchino","32","3",30.5,18.31386606
"Pushchino","32","3",31.5,18.65441315
"Pushchino","32","3",32.5,20.14092825
"Pushchino","32","3",33.5,21.04545017
"Pushchino","32","3",34.5,22.31484398
"Pushchino","32","3",35.5,23.34579475
"Pushchino","32","3",36.5,23.5800335
"Pushchino","32","3",37.5,25.23111633
"Pushchino","32","3",38.5,23.03347643
"Pushchino","32","3",39.5,26.19870252
"Pushchino","32","3",40.5,28.97713439
"Pushchino","32","3",41.5,29.37353841
"Pushchino","32","3",42.5,30.32160471
"Pushchino","32","3",43.5,33.52917397
"Pushchino","32","3",44.5,32.54567155
"Pushchino","32","3",45.5,32.45167575
"Pushchino","32","3",46.5,37.29321039
"Pushchino","32","3",47.5,37.70102605
"Pushchino","32","3",48.5,38.55870021
"Pushchino","32","3",49.5,39.71247618
"Pushchino","32","3",50.5,44.04409109
"Pushchino","32","3",51.5,43.96481029
"Pushchino","32","3",52.5,46.69819624
"Pushchino","32","3",53.5,48.44537702
"Pushchino","32","3",54.5,48.97151327
"Pushchino","32","3",55.5,49.88204131
"Pushchino","32","3",56.5,48.07059503
"Pushchino","32","3",57.5,45.09816544
"Pushchino","32","3",58.5,42.98461124
"Pushchino","32","3",59.5,40.46834658
"Pushchino","32","3",60.5,36.22412074
"Pushchino","32","3",61.5,31.64144994
"Pushchino","32","3",62.5,28.40234855
"Pushchino","32","3",63.5,21.01632048
"Pushchino","32","3",64.5,22.19021695
"Pushchino","32","3",65.5,19.43641019
"Pushchino","32","3",66.5,18.06160895
"Pushchino","32","3",67.5,17.14627601
"Pushchino","32","3",68.5,17.53787514
"Pushchino","32","3",69.5,13.32187807
"Pushchino","32","3",70.5,8.892063064
"Pushchino","32","3",71.5,6.438862687
"Pushchino","33","2",1.45,7.043979441
